iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
5190	-0.03338587101951873	-52.707778790807886	-25.742990510313522	98.12062426048386	13.486894714759401	71.3104860474584	16.63729554133892	10.695158356274803	0.9704159163095696	26.810138213025468
5191	0.1637574077689834	-52.608249536153544	-25.678762357198877	97.56161742434598	14.05138967126358	72.4153851306855	16.742895542927787	10.864584336494024	0.5018496461527995	25.14623229366049
5192	0.1637574077689834	-52.608249536153544	-25.678762357198877	97.56161742434598	14.05138967126358	72.4153851306855	16.742895542927787	10.864584336494024	0.5018496461527995	25.14623229366049
5193	0.4786656739175186	-52.82598918097615	-24.982357038458762	97.4424630221881	13.107903314245394	71.03442741922893	16.766076081119614	10.675472742864184	0.5826597062809469	26.40803560295916
5194	0.4786656739175186	-52.82598918097615	-24.982357038458762	97.4424630221881	13.107903314245394	71.03442741922893	16.766076081119614	10.675472742864184	0.5826597062809469	26.40803560295916
5195	0.4786656739175186	-52.82598918097615	-24.982357038458762	97.4424630221881	13.107903314245394	71.03442741922893	16.766076081119614	10.675472742864184	0.5826597062809469	26.40803560295916
5196	0.31301223439915304	-52.739456029612725	-24.755877955423035	96.9736916557605	12.501080495546608	72.54946740981329	17.049177156103315	10.959505888710126	0.6702847893654151	24.424224245947215
5197	0.31301223439915304	-52.739456029612725	-24.755877955423035	96.9736916557605	12.501080495546608	72.54946740981329	17.049177156103315	10.959505888710126	0.6702847893654151	24.424224245947215
5198	0.31301223439915304	-52.739456029612725	-24.755877955423035	96.9736916557605	12.501080495546608	72.54946740981329	17.049177156103315	10.959505888710126	0.6702847893654151	24.424224245947215
5199	0.31301223439915304	-52.739456029612725	-24.755877955423035	96.9736916557605	12.501080495546608	72.54946740981329	17.049177156103315	10.959505888710126	0.6702847893654151	24.424224245947215
5200	0.029727462921101733	-52.56281440848008	-24.902792113634582	96.76854838297548	13.03469012358701	73.63426197707415	16.81194738904089	11.36696765217809	0.8879638976697524	23.134286405901335
5201	0.07926162477342302	-52.58154346613662	-24.804801431204613	96.94740495952848	14.028990267410132	72.56442512936312	16.222903823079147	11.720351361020674	0.8966431166492768	24.382979830165368
5202	0.07926162477342302	-52.58154346613662	-24.804801431204613	96.94740495952848	14.028990267410132	72.56442512936312	16.222903823079147	11.720351361020674	0.8966431166492768	24.382979830165368
5203	0.1675011343004087	-52.336875441475236	-24.88196832156559	96.80196136572435	14.70341587319592	74.1449104675705	15.438682848200152	11.29381373410173	0.6123958938634857	22.657050898153855
5204	0.1675011343004087	-52.336875441475236	-24.88196832156559	96.80196136572435	14.70341587319592	74.1449104675705	15.438682848200152	11.29381373410173	0.6123958938634857	22.657050898153855
5205	0.17578148299627117	-52.48636838583172	-24.556693894212835	97.39052975762978	14.785408797759896	72.82813340986172	15.699091493316224	11.231337212488254	0.7931179932810828	24.562396347768058
5206	0.17578148299627117	-52.48636838583172	-24.556693894212835	97.39052975762978	14.785408797759896	72.82813340986172	15.699091493316224	11.231337212488254	0.7931179932810828	24.562396347768058
5207	-0.174868611050357	-52.4107626910388	-24.807168200056115	97.81764258083757	15.401060997360002	73.41108876324462	15.483182345361413	11.081989111299665	0.6031492644526637	24.40655381759295
5208	-0.174868611050357	-52.4107626910388	-24.807168200056115	97.81764258083757	15.401060997360002	73.41108876324462	15.483182345361413	11.081989111299665	0.6031492644526637	24.40655381759295
5209	0.0852392848113368	-52.59806105502709	-24.53463055125648	98.65542707584615	15.566068847830039	72.07378535792103	15.61962717570201	10.676501177948756	0.6541658160007711	26.581641717925123
5210	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5211	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5212	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5213	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5214	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5215	-0.5077794776202609	-52.43908860349123	-25.20138248041261	99.8882465870443	15.723889062771415	73.26752676376212	15.74410691320099	10.630302433724157	0.8568278261094309	26.620719823282187
5216	-3.6840083049019654	-52.25866063235194	-29.06581875645386	99.46071611198167	15.274547050310481	73.8018299212086	15.159203486081847	10.683660639279932	1.2642338629681562	25.658886190773075
5217	-3.6840083049019654	-52.25866063235194	-29.06581875645386	99.46071611198167	15.274547050310481	73.8018299212086	15.159203486081847	10.683660639279932	1.2642338629681562	25.658886190773075
5218	-3.6840083049019654	-52.25866063235194	-29.06581875645386	99.46071611198167	15.274547050310481	73.8018299212086	15.159203486081847	10.683660639279932	1.2642338629681562	25.658886190773075
5219	-3.6840083049019654	-52.25866063235194	-29.06581875645386	99.46071611198167	15.274547050310481	73.8018299212086	15.159203486081847	10.683660639279932	1.2642338629681562	25.658886190773075
5220	-3.6840083049019654	-52.25866063235194	-29.06581875645386	99.46071611198167	15.274547050310481	73.8018299212086	15.159203486081847	10.683660639279932	1.2642338629681562	25.658886190773075
5221	4.065540476747543	-52.24184995908298	-25.01708895297527	97.97649499785823	15.522037979270149	74.58022561368621	15.159322565301412	10.6439828549038	0.8579209853096499	23.396269384172015
5222	0.5939577056438168	-52.18652152029846	-24.478459686115976	98.2916462182368	14.670430557620291	74.59261138036129	15.494158891400305	10.834664966785779	0.6873574911798193	23.699034837875516
5223	0.5939577056438168	-52.18652152029846	-24.478459686115976	98.2916462182368	14.670430557620291	74.59261138036129	15.494158891400305	10.834664966785779	0.6873574911798193	23.699034837875516
5224	0.5939577056438168	-52.18652152029846	-24.478459686115976	98.2916462182368	14.670430557620291	74.59261138036129	15.494158891400305	10.834664966785779	0.6873574911798193	23.699034837875516
5225	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5226	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5227	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5228	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5229	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5230	0.08527303164592581	-51.98228685848576	-24.59742131628275	99.73261185214926	14.186704467619261	75.56960832304135	15.101089331169915	11.300624687002813	0.8713883387139284	24.16300352910791
5231	-0.27454628921884705	-51.89798889001565	-24.956265573971717	98.40848847584599	13.56273560998937	76.38248264384204	14.763413716242763	11.362605927193052	0.996993518421204	22.026005832003946
5232	-0.27454628921884705	-51.89798889001565	-24.956265573971717	98.40848847584599	13.56273560998937	76.38248264384204	14.763413716242763	11.362605927193052	0.996993518421204	22.026005832003946
5233	-1.046893031342762	-51.84250265492408	-26.05864484040604	100.21921014292066	13.923892288278024	75.84004174047972	14.113703843151065	11.812525282970254	1.203010168766477	24.37916840244094
5234	-0.6518144901710627	-51.81057974379182	-26.742382241709365	102.11645212513997	13.845028188935053	76.54043574478473	13.194424396715373	11.601220277399674	1.3133911968026786	25.57601638035524
5235	-0.6518144901710627	-51.81057974379182	-26.742382241709365	102.11645212513997	13.845028188935053	76.54043574478473	13.194424396715373	11.601220277399674	1.3133911968026786	25.57601638035524
5236	1.8455610531536024	-51.88251023781963	-24.82489069452795	102.17309577540456	12.937471088779967	76.26767255534239	13.622220438116056	11.80158759057073	1.098717198660424	25.905423220062175
5237	0.24842974931328854	-52.14257123746114	-24.31639994557316	103.3381340407231	12.043499525656998	77.94407244527738	14.34632870874976	11.900981405711757	0.933382549635231	25.39406159544572
5238	-1.4327252070952596	-51.9263991965509	-25.965297193578646	102.04020712629863	12.446064987583668	78.63306836690082	14.562211190484323	11.864728079245376	0.5889848321285998	23.40713875939781
5239	1.0108132060897361	-52.1409375976703	-24.73994558636952	103.1597483981776	11.997810306301602	76.95977679793455	14.231908025427293	11.891632250619105	0.7376108519571558	26.199971600243046
5240	1.0108132060897361	-52.1409375976703	-24.73994558636952	103.1597483981776	11.997810306301602	76.95977679793455	14.231908025427293	11.891632250619105	0.7376108519571558	26.199971600243046
5241	0.17962587479441083	-52.31360750016586	-24.387649809079544	104.29183731509582	11.919617809535444	78.72859925379308	14.011069907009272	11.952249207119321	1.0185866931454441	25.56323806130274
5242	-0.10808705575034594	-52.251734307373766	-24.55761005762198	103.85423137830992	11.888746061649483	77.70567455990314	14.125872917281521	12.080223075362829	1.0740735392870318	26.148556818406774
5243	-0.10808705575034594	-52.251734307373766	-24.55761005762198	103.85423137830992	11.888746061649483	77.70567455990314	14.125872917281521	12.080223075362829	1.0740735392870318	26.148556818406774
5244	-0.10808705575034594	-52.251734307373766	-24.55761005762198	103.85423137830992	11.888746061649483	77.70567455990314	14.125872917281521	12.080223075362829	1.0740735392870318	26.148556818406774
5245	-0.10808705575034594	-52.251734307373766	-24.55761005762198	103.85423137830992	11.888746061649483	77.70567455990314	14.125872917281521	12.080223075362829	1.0740735392870318	26.148556818406774
5246	-0.10808705575034594	-52.251734307373766	-24.55761005762198	103.85423137830992	11.888746061649483	77.70567455990314	14.125872917281521	12.080223075362829	1.0740735392870318	26.148556818406774
5247	0.1805865073131656	-52.15213177094523	-24.476626086737355	103.52604167630861	11.715858795638402	77.36299412681122	13.130304966947769	12.037458775413445	1.1356698030112522	26.163047549497392
5248	0.1805865073131656	-52.15213177094523	-24.476626086737355	103.52604167630861	11.715858795638402	77.36299412681122	13.130304966947769	12.037458775413445	1.1356698030112522	26.163047549497392
5249	0.1805865073131656	-52.15213177094523	-24.476626086737355	103.52604167630861	11.715858795638402	77.36299412681122	13.130304966947769	12.037458775413445	1.1356698030112522	26.163047549497392
5250	0.1805865073131656	-52.15213177094523	-24.476626086737355	103.52604167630861	11.715858795638402	77.36299412681122	13.130304966947769	12.037458775413445	1.1356698030112522	26.163047549497392
5251	-0.40856828825045	-52.69939578460843	-24.337930361324606	104.55531852643485	10.916926267670299	77.6081357590742	13.674252904667139	11.613885316744053	0.8450720198746725	26.947182767360644
5252	-0.4833372115390375	-53.18472909798888	-24.335934259483203	105.1909852345645	10.621471777502792	75.67232704476109	13.920100361075296	12.068052589256565	1.045873037396769	29.518658189803404
5253	-0.4833372115390375	-53.18472909798888	-24.335934259483203	105.1909852345645	10.621471777502792	75.67232704476109	13.920100361075296	12.068052589256565	1.045873037396769	29.518658189803404
5254	-0.4833372115390375	-53.18472909798888	-24.335934259483203	105.1909852345645	10.621471777502792	75.67232704476109	13.920100361075296	12.068052589256565	1.045873037396769	29.518658189803404
5255	-0.4833372115390375	-53.18472909798888	-24.335934259483203	105.1909852345645	10.621471777502792	75.67232704476109	13.920100361075296	12.068052589256565	1.045873037396769	29.518658189803404
5256	-0.4833372115390375	-53.18472909798888	-24.335934259483203	105.1909852345645	10.621471777502792	75.67232704476109	13.920100361075296	12.068052589256565	1.045873037396769	29.518658189803404
5257	0.2534800344132577	-52.870951393921516	-24.396231929137297	104.75288051299009	11.000646651491518	76.61488306675521	14.682017501317548	11.878433353605937	0.8990437380803726	28.137997446234877
5258	0.2534800344132577	-52.870951393921516	-24.396231929137297	104.75288051299009	11.000646651491518	76.61488306675521	14.682017501317548	11.878433353605937	0.8990437380803726	28.137997446234877
5259	0.2534800344132577	-52.870951393921516	-24.396231929137297	104.75288051299009	11.000646651491518	76.61488306675521	14.682017501317548	11.878433353605937	0.8990437380803726	28.137997446234877
5260	0.2534800344132577	-52.870951393921516	-24.396231929137297	104.75288051299009	11.000646651491518	76.61488306675521	14.682017501317548	11.878433353605937	0.8990437380803726	28.137997446234877
5261	0.10575895488281617	-52.38714340632292	-24.774280961853076	104.0383559171333	11.554372914030298	78.23328617634533	14.290974688124408	12.374316357716118	1.1495136955315535	25.80506974078797
5262	-3.570608046743928	-52.17872135866263	-28.5533110562573	104.31584868434597	12.444410459096797	79.05431868759172	13.637016743215867	12.499199334643047	1.6312589340909245	25.26152999675425
5263	3.5624180429361445	-52.40153186009682	-24.76808251188696	104.71312875585343	11.66565933249025	79.21332106987973	12.973751183418164	12.434219871983858	1.250391964514002	25.499807685973707
5264	3.5624180429361445	-52.40153186009682	-24.76808251188696	104.71312875585343	11.66565933249025	79.21332106987973	12.973751183418164	12.434219871983858	1.250391964514002	25.499807685973707
5265	-1.491585908680861	-52.713897332199636	-25.94730294846501	106.1165617754347	12.492836249002213	80.93988843625951	13.843654143947424	12.766036266222486	1.360070464122322	25.176673339175196
5266	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5267	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5268	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5269	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5270	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5271	-5.714208959321539	-52.73954630640773	-31.635862933578455	105.5921827338259	12.524656508603764	81.929673619039	14.76417810852196	12.871478269990785	1.8318718419768611	23.6625091147869
5272	3.5191419222641684	-52.85673987169343	-27.99952744602859	105.66156501631161	11.74479607460167	81.19450981300949	14.343534066017098	12.47434297142416	1.567469769072906	24.467055203302124
5273	3.5191419222641684	-52.85673987169343	-27.99952744602859	105.66156501631161	11.74479607460167	81.19450981300949	14.343534066017098	12.47434297142416	1.567469769072906	24.467055203302124
5274	2.1170024797015543	-53.62603499363007	-25.113229844390382	106.79321499055926	10.967935883178024	81.08936661734819	14.635789341033467	12.641654696242512	1.2327038146790812	25.703848373211073
5275	2.1170024797015543	-53.62603499363007	-25.113229844390382	106.79321499055926	10.967935883178024	81.08936661734819	14.635789341033467	12.641654696242512	1.2327038146790812	25.703848373211073
5276	2.1170024797015543	-53.62603499363007	-25.113229844390382	106.79321499055926	10.967935883178024	81.08936661734819	14.635789341033467	12.641654696242512	1.2327038146790812	25.703848373211073
5277	2.1170024797015543	-53.62603499363007	-25.113229844390382	106.79321499055926	10.967935883178024	81.08936661734819	14.635789341033467	12.641654696242512	1.2327038146790812	25.703848373211073
5278	-0.3637681089340532	-54.38061528545404	-24.722417661500476	108.27798348011265	11.12717683853477	82.06463529595703	15.553153246009	12.60842175764615	0.8443986307585261	26.21334818415562
5279	-0.15570155347228365	-54.22453425397779	-25.03420024644901	108.1369189576008	11.533223117655412	82.42228647080444	16.40084615095415	12.110409823760566	1.0221902904639646	25.71463248679636
5280	0.45108598368099706	-54.073499578261746	-24.73414893848405	108.05607080802586	12.512192063390643	84.20917730662471	17.228869047476714	12.036162526772689	0.7896297790036213	23.846893501401155
5281	-0.7042227756366515	-53.5001357052927	-26.011735587089753	107.16360618007863	13.164309375848777	82.70949344310611	17.47084397300674	12.11124381041138	1.0732646220350546	24.45411273697252
5282	-1.272094777244078	-53.21249654599597	-27.571469523630554	106.61722316988191	13.750543126511953	81.34171168291462	17.70001801397639	12.138283804478629	1.2036650258320676	25.27551148696729
5283	-1.272094777244078	-53.21249654599597	-27.571469523630554	106.61722316988191	13.750543126511953	81.34171168291462	17.70001801397639	12.138283804478629	1.2036650258320676	25.27551148696729
5284	-1.5488671691976919	-53.47703456669164	-28.85579867213258	106.45116107581595	13.106959722439706	82.73390574889635	18.496934464908364	12.604311027623332	1.3257438394556895	23.7172553269196
5285	1.0113869910622526	-53.38901412554	-27.93243212222196	105.89318522845633	13.297498191652574	81.53520537390553	19.374021911836973	12.105064432809023	1.1625720890708464	24.357979854550805
5286	2.9210826143142725	-52.92271192276563	-25.477651710682068	104.76726516232421	13.756332954866341	80.09746945349295	18.624131775496178	12.567003604653845	0.953741393857148	24.66979570883126
5287	2.9210826143142725	-52.92271192276563	-25.477651710682068	104.76726516232421	13.756332954866341	80.09746945349295	18.624131775496178	12.567003604653845	0.953741393857148	24.66979570883126
5288	2.9210826143142725	-52.92271192276563	-25.477651710682068	104.76726516232421	13.756332954866341	80.09746945349295	18.624131775496178	12.567003604653845	0.953741393857148	24.66979570883126
5289	-0.7446934130610856	-52.84158218200055	-26.30347486450823	104.00891655313833	13.110597344352863	81.86898820563347	18.293254076491657	12.543108180642475	1.095131349081814	22.139928347504863
5290	-0.02494176719915231	-52.68992733670689	-26.480071477001054	102.06391111537951	13.530840427641326	83.61723970573678	18.206975725012327	12.403378215737147	1.0987619827066872	18.446671409642732
5291	-0.02494176719915231	-52.68992733670689	-26.480071477001054	102.06391111537951	13.530840427641326	83.61723970573678	18.206975725012327	12.403378215737147	1.0987619827066872	18.446671409642732
5292	-0.02494176719915231	-52.68992733670689	-26.480071477001054	102.06391111537951	13.530840427641326	83.61723970573678	18.206975725012327	12.403378215737147	1.0987619827066872	18.446671409642732
5293	-0.02494176719915231	-52.68992733670689	-26.480071477001054	102.06391111537951	13.530840427641326	83.61723970573678	18.206975725012327	12.403378215737147	1.0987619827066872	18.446671409642732
5294	1.5501461740897753	-52.7905444822074	-24.829308157410765	101.47085316336222	13.481184302101859	85.38019524584476	17.890128786041558	12.299280410622385	0.733936559111771	16.09065791751746
5295	1.5501461740897753	-52.7905444822074	-24.829308157410765	101.47085316336222	13.481184302101859	85.38019524584476	17.890128786041558	12.299280410622385	0.733936559111771	16.09065791751746
5296	1.5501461740897753	-52.7905444822074	-24.829308157410765	101.47085316336222	13.481184302101859	85.38019524584476	17.890128786041558	12.299280410622385	0.733936559111771	16.09065791751746
5297	1.5501461740897753	-52.7905444822074	-24.829308157410765	101.47085316336222	13.481184302101859	85.38019524584476	17.890128786041558	12.299280410622385	0.733936559111771	16.09065791751746
5298	1.5501461740897753	-52.7905444822074	-24.829308157410765	101.47085316336222	13.481184302101859	85.38019524584476	17.890128786041558	12.299280410622385	0.733936559111771	16.09065791751746
5299	-0.9972387042100195	-53.001247202719654	-25.61584414110853	101.5395213035916	13.134111607186009	87.11937670027406	17.389880468498998	12.255543688299587	0.6033859839461234	14.420144603317539
5300	-0.9972387042100195	-53.001247202719654	-25.61584414110853	101.5395213035916	13.134111607186009	87.11937670027406	17.389880468498998	12.255543688299587	0.6033859839461234	14.420144603317539
5301	-0.9972387042100195	-53.001247202719654	-25.61584414110853	101.5395213035916	13.134111607186009	87.11937670027406	17.389880468498998	12.255543688299587	0.6033859839461234	14.420144603317539
5302	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5303	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5304	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5305	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5306	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5307	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5308	0.34922089154923697	-53.446292520020535	-24.821577932258407	102.83227316599321	12.155841760348043	88.42998497675417	17.040781466209307	12.094111712262828	0.9002233738472963	14.402288189239044
5309	-1.7807743151431907	-52.84527940802472	-27.203365359397413	101.40422500330689	12.346341574585262	86.47003661336117	16.3762524367967	11.773245817054741	1.2645970960416344	14.934188389945717
5310	1.8266750837121464	-52.64337907819937	-25.578590605510616	101.52524535269792	11.904894333156722	85.23358095298363	15.606054477026786	11.411883363669238	1.110922958629076	16.291664399714293
5311	0.15098860190290964	-52.90345837767603	-25.167522704131038	100.41081020044962	11.030199459592634	85.53615460370713	16.45334622120674	11.022029619138511	0.6419031661459966	14.874655596742485
5312	-0.9509432159468361	-53.158673998007586	-25.86325029974633	101.65915309718662	10.671297115120268	85.88823212793375	16.22955956065957	10.983027163777043	0.574056475872499	15.77092096925287
5313	-0.9509432159468361	-53.158673998007586	-25.86325029974633	101.65915309718662	10.671297115120268	85.88823212793375	16.22955956065957	10.983027163777043	0.574056475872499	15.77092096925287
5314	0.5636984748282998	-53.51021251494737	-24.94801330797825	101.59502130114815	9.718337626061627	85.14350472230254	15.960101444940237	10.791019360907807	0.7261573497066878	16.451516578845613
5315	0.5636984748282998	-53.51021251494737	-24.94801330797825	101.59502130114815	9.718337626061627	85.14350472230254	15.960101444940237	10.791019360907807	0.7261573497066878	16.451516578845613
5316	0.5636984748282998	-53.51021251494737	-24.94801330797825	101.59502130114815	9.718337626061627	85.14350472230254	15.960101444940237	10.791019360907807	0.7261573497066878	16.451516578845613
5317	0.5636984748282998	-53.51021251494737	-24.94801330797825	101.59502130114815	9.718337626061627	85.14350472230254	15.960101444940237	10.791019360907807	0.7261573497066878	16.451516578845613
5318	0.15699961790460293	-53.37909658182582	-24.922129623195197	101.61079883381808	9.762310169675123	84.40825825369056	15.991004224934098	10.533137001330427	0.9329368219045325	17.20254058012752
5319	-0.05270957464385617	-53.00750534742035	-25.346430432244514	100.39200975261869	10.760465337008837	85.59768429459918	16.50667888409099	10.457397788499227	0.973027703622892	14.794325458019514
5320	-0.05270957464385617	-53.00750534742035	-25.346430432244514	100.39200975261869	10.760465337008837	85.59768429459918	16.50667888409099	10.457397788499227	0.973027703622892	14.794325458019514
5321	-0.05270957464385617	-53.00750534742035	-25.346430432244514	100.39200975261869	10.760465337008837	85.59768429459918	16.50667888409099	10.457397788499227	0.973027703622892	14.794325458019514
5322	0.12721239106450355	-53.20974637187486	-25.016977016725498	98.56924536543276	10.190354440836948	84.7291150478865	16.895318991671846	10.626089429307926	0.6883912114951901	13.840130317546269
5323	0.12721239106450355	-53.20974637187486	-25.016977016725498	98.56924536543276	10.190354440836948	84.7291150478865	16.895318991671846	10.626089429307926	0.6883912114951901	13.840130317546269
5324	0.12721239106450355	-53.20974637187486	-25.016977016725498	98.56924536543276	10.190354440836948	84.7291150478865	16.895318991671846	10.626089429307926	0.6883912114951901	13.840130317546269
5325	0.12721239106450355	-53.20974637187486	-25.016977016725498	98.56924536543276	10.190354440836948	84.7291150478865	16.895318991671846	10.626089429307926	0.6883912114951901	13.840130317546269
5326	0.12721239106450355	-53.20974637187486	-25.016977016725498	98.56924536543276	10.190354440836948	84.7291150478865	16.895318991671846	10.626089429307926	0.6883912114951901	13.840130317546269
5327	-0.14055241925150597	-53.16982118712865	-25.197454620723224	98.74660089165427	10.107723015768526	84.81254514069012	16.202950446597477	10.327750814293053	0.9666963636042939	13.934055750964149
5328	-2.0074261837079064	-52.982200521244614	-27.39250147031516	97.50748535351929	10.439948150779308	84.15176970797839	15.595569002100321	10.208287867888522	1.2707008015031425	13.355715645540897
5329	-2.0074261837079064	-52.982200521244614	-27.39250147031516	97.50748535351929	10.439948150779308	84.15176970797839	15.595569002100321	10.208287867888522	1.2707008015031425	13.355715645540897
5330	1.7267473738975099	-52.40503071025442	-26.24292390740785	98.81431765984242	11.420452779547428	82.69145582869683	16.035221860724814	10.10982027931391	1.0790697314140896	16.122861831145585
5331	-1.122292710202359	-52.370464303986154	-27.399783023878474	98.16033571894278	11.781259392372169	82.15001092496327	16.355419145579578	10.493198953786456	1.1987513036112243	16.010324793979507
5332	2.018804731625224	-52.912696576386516	-24.83874601985289	96.78100302874056	10.819959135871496	83.87262255805314	15.717234523566312	10.948610476725195	0.9620519365385011	12.908380470687419
5333	2.018804731625224	-52.912696576386516	-24.83874601985289	96.78100302874056	10.819959135871496	83.87262255805314	15.717234523566312	10.948610476725195	0.9620519365385011	12.908380470687419
5334	0.06605043270799626	-53.05562261310155	-24.629769550429852	97.50787033167654	9.87004725371075	82.82044906765388	14.91087223419682	10.67227127656629	0.9627385433211085	14.68742126402266
5335	-0.12923015659752934	-52.88472713847605	-24.92989518165289	96.06258563382201	10.39788486488356	81.17253000632546	14.864111260330285	10.898670108178925	0.6879235372027636	14.890055627496551
5336	-0.12923015659752934	-52.88472713847605	-24.92989518165289	96.06258563382201	10.39788486488356	81.17253000632546	14.864111260330285	10.898670108178925	0.6879235372027636	14.890055627496551
5337	-0.12923015659752934	-52.88472713847605	-24.92989518165289	96.06258563382201	10.39788486488356	81.17253000632546	14.864111260330285	10.898670108178925	0.6879235372027636	14.890055627496551
5338	0.2597748368819168	-52.62966468946911	-24.925182793777914	96.97119657113754	10.918389533264921	82.3959275608132	15.326840914879146	10.589807028417326	0.9850194819609797	14.575269010324334
5339	0.2597748368819168	-52.62966468946911	-24.925182793777914	96.97119657113754	10.918389533264921	82.3959275608132	15.326840914879146	10.589807028417326	0.9850194819609797	14.575269010324334
5340	0.2597748368819168	-52.62966468946911	-24.925182793777914	96.97119657113754	10.918389533264921	82.3959275608132	15.326840914879146	10.589807028417326	0.9850194819609797	14.575269010324334
5341	-3.868233372363818	-52.61150473232328	-28.81157612328755	97.6483474367706	10.415165456045745	80.62763235967581	15.374228793512183	10.689283439759903	1.4652963160970673	17.020715077094792
5342	0.2593314985165165	-52.37656012796647	-28.787189229127847	99.31586729600029	10.481918437257102	80.81786965009258	14.784251153187874	11.13626646438253	1.5485728646149242	18.497997645907716
5343	0.5464901491843648	-52.13780443411248	-28.47945477379747	97.71254190962904	11.092515590175683	79.59635221403535	14.108430707263937	10.925304259743786	1.517521181418683	18.11618969559369
5344	0.5464901491843648	-52.13780443411248	-28.47945477379747	97.71254190962904	11.092515590175683	79.59635221403535	14.108430707263937	10.925304259743786	1.517521181418683	18.11618969559369
5345	3.5983541662639738	-52.261384800256934	-24.757520241389052	98.64649134543644	10.539997499334968	79.57197790249101	14.219685162842254	10.746307629374403	1.057530069572798	19.07451344294543
5346	3.5983541662639738	-52.261384800256934	-24.757520241389052	98.64649134543644	10.539997499334968	79.57197790249101	14.219685162842254	10.746307629374403	1.057530069572798	19.07451344294543
5347	-0.10588114703612916	-52.12817549962163	-24.996610689060475	100.05850781784248	10.78938906123707	78.25363250461255	14.322855629656237	11.076276889218832	0.6771499143154844	21.80487531322993
5348	-0.10588114703612916	-52.12817549962163	-24.996610689060475	100.05850781784248	10.78938906123707	78.25363250461255	14.322855629656237	11.076276889218832	0.6771499143154844	21.80487531322993
5349	0.30879346572531574	-52.31548082014056	-24.50051190281624	100.79401146205942	10.737486315686278	79.62776297098179	15.279136832013858	10.671591151651569	0.8645752675428913	21.166248491077624
